Dates,TRI,Rm
10-10-2007,6122.8039,2.143694974
11-10-2007,6216.6468,1.532678517
12-10-2007,6107.951,-1.748463496
15-10-2007,6380.422,4.460923148
16-10-2007,6377.7777,-0.041443967
17-10-2007,6255.4105,-1.918649501
18-10-2007,6021.7163,-3.735873129
19-10-2007,5869.0071,-2.535974669
22-10-2007,5834.3703,-0.590164561
23-10-2007,6160.6804,5.592893204
24-10-2007,6185.948,0.41014301
25-10-2007,6268.4679,1.333989552
26-10-2007,6418.5681,2.394527696
29-10-2007,6647.7423,3.570487941
30-10-2007,6605.9259,-0.629031604
31-10-2007,6641.8329,0.543557414
01-11-2007,6603.5231,-0.576795601
02-11-2007,6677.7592,1.124189298
05-11-2007,6581.9671,-1.434494673
06-11-2007,6513.528,-1.039797054
07-11-2007,6510.3111,-0.049387981
08-11-2007,6416.1864,-1.445778835
09-11-2007,6376.2172,-0.622943249
12-11-2007,6324.2572,-0.814903231
13-11-2007,6412.4146,1.39395659
14-11-2007,6685.4438,4.257822007
15-11-2007,6656.3958,-0.434496211
16-11-2007,6650.4848,-0.088801811
19-11-2007,6651.3856,0.013544877
20-11-2007,6508.6785,-2.145524385
21-11-2007,6261.1508,-3.803040817
22-11-2007,6214.2011,-0.749857358
23-11-2007,6314.6871,1.61703811
26-11-2007,6453.2846,2.19484351
27-11-2007,6415.5108,-0.58534223
28-11-2007,6324.7638,-1.414493761
29-11-2007,6343.9603,0.303513311
30-11-2007,6488.508,2.278508899
03-12-2007,6603.6353,1.77432624
04-12-2007,6596.1478,-0.113384517
05-12-2007,6688.0808,1.393737721
06-12-2007,6704.6321,0.247474582
07-12-2007,6726.7005,0.329151543
10-12-2007,6711.2752,-0.229314506
11-12-2007,6865.1348,2.29255388
12-12-2007,6934.9993,1.017671204
13-12-2007,6821.0543,-1.643042704
14-12-2007,6809.3445,-0.171671409
17-12-2007,6504.5527,-4.476081361
18-12-2007,6465.4826,-0.600657752
19-12-2007,6476.1114,0.164392987
20-12-2007,6493.3963,0.26690245
24-12-2007,6739.552,3.79086211
26-12-2007,6843.6607,1.544742143
27-12-2007,6855.7794,0.177079206
28-12-2007,6853.7502,-0.029598385
31-12-2007,6920.1492,0.968798075
01-01-2008,6926.6312,0.093668501
02-01-2008,6966.1437,0.570443248
03-01-2008,6965.1855,-0.0137551
04-01-2008,7073.1261,1.549716084
07-01-2008,7078.5372,0.076502241
08-01-2008,7088.4013,0.139352238
09-01-2008,7070.5333,-0.252073765
10-01-2008,6940.8354,-1.834343953
11-01-2008,6989.4792,0.700834946
14-01-2008,6997.1911,0.110335832
15-01-2008,6847.7619,-2.135559796
16-01-2008,6691.6249,-2.280117245
17-01-2008,6666.2033,-0.379901749
18-01-2008,6431.8287,-3.51586337
21-01-2008,5872.1031,-8.70243326
22-01-2008,5523.1905,-5.941867744
23-01-2008,5866.8524,6.222162716
24-01-2008,5675.2332,-3.266132961
25-01-2008,6069.7467,6.951494081
28-01-2008,5946.5669,-2.029405939
29-01-2008,5954.1212,0.127036324
30-01-2008,5826.4878,-2.143614409
31-01-2008,5792.4935,-0.583444112
01-02-2008,5996.7511,3.526246512
04-02-2008,6166.039,2.822993604
05-02-2008,6189.0622,0.373387194
06-02-2008,6006.9646,-2.942248666
07-02-2008,5793.3229,-3.556566656
08-02-2008,5778.7641,-0.251303099
11-02-2008,5481.5505,-5.143203544
12-02-2008,5460.3895,-0.38604041
13-02-2008,5564.7445,1.911127402
14-02-2008,5872.7177,5.534363707
15-02-2008,5986.6272,1.939638611
18-02-2008,5957.2749,-0.490297776
19-02-2008,5961.6777,0.073906276
20-02-2008,5819.0368,-2.392630182
21-02-2008,5861.2025,0.724616486
22-02-2008,5769.7024,-1.561114805
25-02-2008,5871.25,1.76001452
26-02-2008,5949.5416,1.333474132
27-02-2008,5947.6789,-0.031308294
28-02-2008,5966.5321,0.31698416
29-02-2008,5896.9897,-1.16554137
03-03-2008,5591.6129,-5.178520152
04-03-2008,5491.42,-1.791842565
05-03-2008,5555.9386,1.174898296
07-03-2008,5386.8242,-3.043849333
10-03-2008,5419.3375,0.603570839
11-03-2008,5493.2827,1.364469365
12-03-2008,5500.1692,0.125362199
13-03-2008,5219.7419,-5.098521333
14-03-2008,5357.6977,2.642962097
17-03-2008,5084.9312,-5.091114043
18-03-2008,5118.6945,0.663987351
19-03-2008,5164.9355,0.903374874
24-03-2008,5205.4741,0.78488105
25-03-2008,5507.7063,5.806045601
26-03-2008,5452.7704,-0.997436991
27-03-2008,5454.3512,0.028990768
28-03-2008,5580.5401,2.31354556
31-03-2008,5346.2297,-4.19870471
01-04-2008,5351.9322,0.106663954
02-04-2008,5368.4751,0.309101449
03-04-2008,5388.1233,0.365992198
04-04-2008,5247.4241,-2.61128397
07-04-2008,5376.3795,2.457499099
08-04-2008,5318.1689,-1.082710028
09-04-2008,5360.4012,0.794113553
10-04-2008,5344.888,-0.289403711
11-04-2008,5395.4798,0.946545559
15-04-2008,5510.4971,2.13173442
16-04-2008,5519.1361,0.156773515
17-04-2008,5599.428,1.454791086
21-04-2008,5688.4391,1.5896463
22-04-2008,5702.3299,0.244193526
23-04-2008,5672.4026,-0.524825826
24-04-2008,5646.4845,-0.456915734
25-04-2008,5772.8001,2.237066267
28-04-2008,5747.8984,-0.43136259
29-04-2008,5868.0035,2.089548069
30-04-2008,5834.572,-0.569725291
02-05-2008,5904.9361,1.205985632
05-05-2008,5864.3328,-0.687616247
06-05-2008,5810.5715,-0.916750495
07-05-2008,5800.2371,-0.177855139
08-05-2008,5743.0168,-0.986516568
09-05-2008,5631.0203,-1.950133595
12-05-2008,5664.9809,0.603098518
13-05-2008,5602.9929,-1.094231403
14-05-2008,5663.9638,1.088184495
15-05-2008,5780.9329,2.065145614
16-05-2008,5828.9073,0.829872978
20-05-2008,5769.2925,-1.022744006
21-05-2008,5784.0655,0.256062593
22-05-2008,5679.8593,-1.801608229
23-05-2008,5590.685,-1.570008961
26-05-2008,5509.9618,-1.443887466
27-05-2008,5492.7257,-0.312817051
28-05-2008,5558.9011,1.204782536
29-05-2008,5471.2903,-1.576045309
30-05-2008,5510.6676,0.719707744
02-06-2008,5363.0029,-2.679615443
03-06-2008,5336.1856,-0.500042616
04-06-2008,5188.7471,-2.762994226
05-06-2008,5292.1125,1.992107112
06-06-2008,5236.4977,-1.050899806
09-06-2008,5092.9631,-2.741041975
10-06-2008,5035.0853,-1.136426847
11-06-2008,5118.5922,1.658500205
12-06-2008,5136.4138,0.348173859
13-06-2008,5111.2373,-0.49015716
16-06-2008,5175.0106,1.247707673
17-06-2008,5266.1179,1.76052393
18-06-2008,5187.1344,-1.499842987
19-06-2008,5098.671,-1.705438749
20-06-2008,4921.2915,-3.478935982
23-06-2008,4829.4322,-1.866568969
24-06-2008,4744.1949,-1.764954895
25-06-2008,4813.8676,1.468588485
26-06-2008,4885.4081,1.48613352
27-06-2008,4684.9929,-4.102322588
30-06-2008,4576.1541,-2.323136925
01-07-2008,4413.2924,-3.558920798
02-07-2008,4635.9532,5.045231084
03-07-2008,4446.6678,-4.082987723
04-07-2008,4549.2885,2.307811256
07-07-2008,4565.1476,0.348606161
08-07-2008,4518.1934,-1.028536295
09-07-2008,4709.1253,4.225846109
10-07-2008,4717.1968,0.171401258
11-07-2008,4588.9025,-2.71971481
14-07-2008,4578.3624,-0.229686728
15-07-2008,4375.9475,-4.421120093
16-07-2008,4328.1014,-1.093388346
17-07-2008,4476.5312,3.429443682
18-07-2008,4643.2276,3.723785059
21-07-2008,4719.5321,1.643350414
22-07-2008,4811.5005,1.948676226
23-07-2008,5080.0985,5.582416546
24-07-2008,5031.2609,-0.961351438
25-07-2008,4893.1539,-2.744977904
28-07-2008,4916.1339,0.46963575
29-07-2008,4754.7064,-3.283626998
30-07-2008,4895.0831,2.952373673
31-07-2008,4919.3988,0.496737226
01-08-2008,5010.9077,1.860164295
04-08-2008,4991.6771,-0.38377478
05-08-2008,5113.7619,2.445767175
06-08-2008,5130.4563,0.326460252
07-08-2008,5137.611,0.139455432
08-08-2008,5144.371,0.131578666
11-08-2008,5247.6105,2.006843985
12-08-2008,5170.5015,-1.469411649
13-08-2008,5144.1506,-0.509639152
14-08-2008,5033.2478,-2.155901112
18-08-2008,4991.2309,-0.834787034
19-08-2008,4963.054,-0.564528081
20-08-2008,5017.847,1.104017808
21-08-2008,4868.9164,-2.968017957
22-08-2008,4918.471,1.017774715
25-08-2008,4927.9354,0.192425654
26-08-2008,4930.3793,0.049592777
27-08-2008,4878.7737,-1.046686205
28-08-2008,4791.6666,-1.78543022
29-08-2008,4957.6806,3.464640048
01-09-2008,4946.0844,-0.233903733
02-09-2008,5122.7769,3.572371309
04-09-2008,5058.7991,-1.248889055
05-09-2008,4950.2358,-2.146029084
08-09-2008,5103.7216,3.100575532
09-09-2008,5088.9497,-0.289433891
10-09-2008,5011.2677,-1.526483942
11-09-2008,4886.0501,-2.498721032
12-09-2008,4815.6116,-1.441624596
15-09-2008,4638.462,-3.678652157
16-09-2008,4640.7397,0.049104639
17-09-2008,4564.8347,-1.635622873
18-09-2008,4598.8866,0.745961294
19-09-2008,4835.6645,5.148591835
22-09-2008,4810.377,-0.522937437
23-09-2008,4700.8548,-2.276790364
24-09-2008,4739.982,0.832342237
25-09-2008,4682.2309,-1.218382264
26-09-2008,4539.5046,-3.048254199
29-09-2008,4385.5014,-3.392511156
30-09-2008,4466.5467,1.848028141
01-10-2008,4500.2064,0.753595613
03-10-2008,4349.3358,-3.352526231
06-10-2008,4103.3522,-5.655658963
07-10-2008,4108.1933,0.117979149
08-10-2008,4002.3161,-2.577220502
10-10-2008,3736.1139,-6.651203787
13-10-2008,3976.1743,6.425403679
14-10-2008,4008.0115,0.800699305
15-10-2008,3802.6929,-5.122704862
16-10-2008,3725.045,-2.041918768
17-10-2008,3502.9187,-5.963050111
20-10-2008,3558.1227,1.575942942
21-10-2008,3685.8496,3.589727246
22-10-2008,3493.1747,-5.227421651
23-10-2008,3354.1384,-3.980227499
24-10-2008,2944.8358,-12.20291327
27-10-2008,2876.6852,-2.314241086
28-10-2008,3059.4838,6.35448745
29-10-2008,3074.337,0.48548059
31-10-2008,3289.263,6.990970736
03-11-2008,3469.6504,5.484128207
04-11-2008,3581.6445,3.227820878
05-11-2008,3413.9099,-4.683172772
06-11-2008,3297.2992,-3.415752126
07-11-2008,3388.8893,2.777730938
10-11-2008,3588.6548,5.894718957
11-11-2008,3349.7341,-6.65766738
12-11-2008,3246.9161,-3.069437661
14-11-2008,3203.4864,-1.337567669
17-11-2008,3191.1756,-0.384293812
18-11-2008,3058.4925,-4.157812563
19-11-2008,3003.6069,-1.794531129
20-11-2008,2910.307,-3.106262008
21-11-2008,3070.2334,5.495172846
24-11-2008,3087.1037,0.549479398
25-11-2008,3025.2648,-2.003136467
26-11-2008,3137.2588,3.701956933
28-11-2008,3140.5075,0.103552184
01-12-2008,3058.2076,-2.620592372
02-12-2008,3029.5964,-0.935554539
03-12-2008,3028.0575,-0.050795545
04-12-2008,3178.0099,4.952098829
05-12-2008,3094.1141,-2.639884791
08-12-2008,3173.4503,2.564100658
10-12-2008,3337.8793,5.181395152
11-12-2008,3328.6462,-0.276615754
12-12-2008,3330.014,0.041091781
15-12-2008,3398.2364,2.048712108
16-12-2008,3467.2566,2.031059405
17-12-2008,3367.6304,-2.873343727
18-12-2008,3488.9145,3.601467073
19-12-2008,3508.0077,0.547253308
22-12-2008,3464.4639,-1.241268655
23-12-2008,3391.0172,-2.120001885
24-12-2008,3331.8473,-1.744901205
26-12-2008,3263.7676,-2.043301924
29-12-2008,3337.9585,2.273167366
30-12-2008,3403.4109,1.960851221
31-12-2008,3380.1656,-0.683000104
01-01-2009,3465.0366,2.510853314
02-01-2009,3480.2289,0.438445585
05-01-2009,3565.5569,2.451792754
06-01-2009,3555.6762,-0.277115196
07-01-2009,3335.9024,-6.180928398
09-01-2009,3281.7585,-1.623066071
12-01-2009,3167.6451,-3.477202847
13-01-2009,3135.4901,-1.015107406
14-01-2009,3238.8802,3.297414334
15-01-2009,3126.2453,-3.477587717
16-01-2009,3231.0552,3.35258081
19-01-2009,3251.3317,0.627550405
20-01-2009,3194.6716,-1.742673625
21-01-2009,3091.3468,-3.23428549
22-01-2009,3100.0857,0.282689086
23-01-2009,3059.8182,-1.298915704
27-01-2009,3165.8275,3.464562045
28-01-2009,3255.8855,2.844690685
29-01-2009,3230.927,-0.766565655
30-01-2009,3291.0237,1.86004512
02-02-2009,3167.2153,-3.762002686
03-02-2009,3186.9628,0.623497241
04-02-2009,3209.2722,0.700020722
05-02-2009,3182.939,-0.820534949
06-02-2009,3255.1263,2.267944815
09-02-2009,3343.0563,2.701277674
10-02-2009,3359.7722,0.500018501
11-02-2009,3349.6968,-0.299883427
12-02-2009,3312.7297,-1.103595406
13-02-2009,3376.0518,1.911478018
16-02-2009,3261.717,-3.38664235
17-02-2009,3173.2119,-2.713451228
18-02-2009,3179.9632,0.212759192
19-02-2009,3195.0832,0.4754772
20-02-2009,3134.4885,-1.896498345
24-02-2009,3131.5676,-0.093185858
25-02-2009,3164.3277,1.046124631
26-02-2009,3190.845,0.838007391
27-02-2009,3165.6449,-0.789762586
02-03-2009,3063.6419,-3.222187049
03-03-2009,3003.849,-1.951693506
04-03-2009,3029.9654,0.869431186
05-03-2009,2951.5016,-2.589593927
06-03-2009,3001.2717,1.686263697
09-03-2009,2947.4352,-1.793789613
12-03-2009,2998.179,1.721625636
13-03-2009,3114.7866,3.889280793
16-03-2009,3181.2232,2.13294227
17-03-2009,3158.5431,-0.712936458
18-03-2009,3201.2114,1.350885476
19-03-2009,3215.4724,0.445487605
20-03-2009,3215.3578,-0.003564018
23-03-2009,3367.5319,4.73272679
24-03-2009,3366.5024,-0.030571351
25-03-2009,3418.7979,1.553407477
26-03-2009,3530.9497,3.280445445
27-03-2009,3561.1929,0.856517441
30-03-2009,3411.6953,-4.197964115
31-03-2009,3460.726,1.43713596
01-04-2009,3505.8616,1.304223449
02-04-2009,3678.4999,4.924275961
06-04-2009,3730.6808,1.418537486
08-04-2009,3829.6013,2.651540169
09-04-2009,3828.5702,-0.026924474
13-04-2009,3875.0233,1.213327628
15-04-2009,3991.3565,3.002129045
16-04-2009,3860.0163,-3.290615609
17-04-2009,3877.0854,0.442202796
20-04-2009,3868.7227,-0.215695533
21-04-2009,3855.2049,-0.349412482
22-04-2009,3815.1097,-1.04002773
23-04-2009,3922.1065,2.804553693
24-04-2009,3987.584,1.669447273
27-04-2009,3975.2687,-0.308841143
28-04-2009,3851.9437,-3.102306015
29-04-2009,3979.7939,3.31910874
04-05-2009,4186.061,5.182858841
05-05-2009,4195.1114,0.216203252
06-05-2009,4152.8956,-1.006309391
07-05-2009,4220.3148,1.623426315
08-05-2009,4147.9122,-1.715573445
11-05-2009,4072.2725,-1.823560778
12-05-2009,4217.1953,3.558769704
13-05-2009,4164.6679,-1.245552939
14-05-2009,4117.4364,-1.134100032
15-05-2009,4207.0393,2.176181762
18-05-2009,4953.5391,17.74406529
19-05-2009,4948.1538,-0.108716211
20-05-2009,4892.9827,-1.114983532
21-05-2009,4824.9211,-1.391004305
22-05-2009,4856.5457,0.655442842
25-05-2009,4855.4572,-0.02241305
26-05-2009,4716.9852,-2.851883856
27-05-2009,4899.5711,3.870817742
28-05-2009,4969.5232,1.427718847
29-05-2009,5097.6829,2.578913406
01-06-2009,5190.4368,1.819530595
02-06-2009,5185.1087,-0.102652247
03-06-2009,5191.3534,0.120435277
04-06-2009,5241.9858,0.975321773
05-06-2009,5258.3217,0.311635716
08-06-2009,5078.3403,-3.422791725
09-06-2009,5217.1094,2.732567961
10-06-2009,5340.0425,2.356345067
11-06-2009,5322.1502,-0.335059131
12-06-2009,5261.4323,-1.140852808
15-06-2009,5147.3279,-2.168694635
16-06-2009,5187.0237,0.77119237
17-06-2009,5001.4284,-3.57806925
18-06-2009,4881.1618,-2.404645041
19-06-2009,4952.5755,1.463047179
22-06-2009,4863.4044,-1.800499558
23-06-2009,4876.8971,0.277433232
24-06-2009,4929.6622,1.08193999
25-06-2009,4870.9832,-1.190324968
26-06-2009,5024.4556,3.150747882
29-06-2009,5042.7101,0.363312993
30-06-2009,4928.3535,-2.267760742
01-07-2009,4985.5491,1.160541751
02-07-2009,4995.0966,0.19150348
03-07-2009,5081.7011,1.733790293
06-07-2009,4791.1897,-5.716814002
07-07-2009,4833.1128,0.875003968
08-07-2009,4691.3565,-2.933022792
09-07-2009,4694.5512,0.068097575
10-07-2009,4605.9162,-1.888039905
13-07-2009,4575.6066,-0.658057999
14-07-2009,4734.4682,3.471924356
15-07-2009,4875.072,2.969790778
16-07-2009,4872.6537,-0.049605421
17-07-2009,5037.9582,3.39249432
20-07-2009,5184.5501,2.909748239
21-07-2009,5146.3763,-0.736299182
22-07-2009,5065.667,-1.56827436
23-07-2009,5209.4412,2.83820867
24-07-2009,5262.4315,1.017197392
27-07-2009,5267.1456,0.089580263
28-07-2009,5257.6994,-0.179341919
29-07-2009,5199.4098,-1.108652199
30-07-2009,5266.9168,1.298358902
31-07-2009,5341.8054,1.421867913
03-08-2009,5428.7591,1.627796101
04-08-2009,5393.7975,-0.64400721
05-08-2009,5409.5277,0.291634975
06-08-2009,5284.3767,-2.313529146
07-08-2009,5164.4108,-2.270199624
10-08-2009,5114.3903,-0.968561602
11-08-2009,5153.2295,0.759410169
12-08-2009,5137.2674,-0.309749449
13-08-2009,5307.2611,3.309029621
14-08-2009,5278.5062,-0.541803003
17-08-2009,5057.0534,-4.195368758
18-08-2009,5141.6726,1.673290616
19-08-2009,5066.95,-1.453274174
20-08-2009,5135.9568,1.361900157
21-08-2009,5223.4602,1.703740966
24-08-2009,5354.9463,2.517222205
25-08-2009,5374.0349,0.356466693
26-08-2009,5399.2145,0.468541803
27-08-2009,5407.6925,0.157022841
28-08-2009,5459.3775,0.955768103
31-08-2009,5378.3351,-1.484462285
01-09-2009,5336.4715,-0.778374706
02-09-2009,5316.8579,-0.367538738
03-09-2009,5300.0742,-0.315669524
04-09-2009,5400.3347,1.891681064
07-09-2009,5518.6012,2.189984632
08-09-2009,5544.389,0.467288704
09-09-2009,5554.7734,0.187295661
10-09-2009,5561.3333,0.118094826
11-09-2009,5575.0344,0.246363583
14-09-2009,5551.345,-0.424919351
15-09-2009,5647.7426,1.736472873
16-09-2009,5724.2834,1.355245899
17-09-2009,5732.5378,0.144199709
18-09-2009,5744.6597,0.211457829
22-09-2009,5795.9338,0.892552434
23-09-2009,5737.9191,-1.000955187
24-09-2009,5757.0841,0.334006103
25-09-2009,5725.2193,-0.553488527
29-09-2009,5780.521,0.965931558
30-09-2009,5869.5346,1.539888879
01-10-2009,5868.8997,-0.010816871
05-10-2009,5776.3069,-1.577685848
06-10-2009,5804.2464,0.483691405
07-10-2009,5756.1605,-0.828460694
08-10-2009,5775.2102,0.330944559
09-10-2009,5709.3446,-1.140488358
12-10-2009,5835.2453,2.205169049
14-10-2009,5909.077,1.265271573
15-10-2009,5900.2902,-0.148700042
16-10-2009,5942.6312,0.717608771
17-10-2009,5942.2267,-0.006806749
20-10-2009,5910.6191,-0.531915082
21-10-2009,5851.8533,-0.994241026
22-10-2009,5765.178,-1.481159823
23-10-2009,5774.9434,0.169385924
26-10-2009,5744.7226,-0.523309025
27-10-2009,5601.1883,-2.498541879
28-10-2009,5577.8411,-0.416825837
29-10-2009,5490.6217,-1.563676671
30-10-2009,5445.8074,-0.816197189
03-11-2009,5274.9794,-3.136871862
04-11-2009,5444.7672,3.218738636
05-11-2009,5508.0475,1.162222326
06-11-2009,5544.7073,0.665567971
09-11-2009,5662.916,2.131919569
10-11-2009,5643.6095,-0.340928596
11-11-2009,5784.9396,2.504250161
12-11-2009,5725.633,-1.025189615
13-11-2009,5779.1593,0.934853841
16-11-2009,5847.4833,1.182248082
17-11-2009,5852.3388,0.083035722
18-11-2009,5843.6104,-0.149143792
19-11-2009,5767.6563,-1.299780355
20-11-2009,5841.0093,1.271799084
23-11-2009,5900.0847,1.011390275
24-11-2009,5885.0557,-0.254725157
25-11-2009,5905.4026,0.345738444
26-11-2009,5786.7894,-2.008553998
27-11-2009,5713.0318,-1.27458587
30-11-2009,5818.1768,1.840441357
01-12-2009,5921.4142,1.774394343
02-12-2009,5922.9434,0.025824912
03-12-2009,5932.7124,0.164934887
04-12-2009,5906.3535,-0.44429762
07-12-2009,5857.5664,-0.826010499
08-12-2009,5951.4988,1.603607942
09-12-2009,5909.9374,-0.698335014
10-12-2009,5936.1228,0.443074067
11-12-2009,5916.0647,-0.337899007
14-12-2009,5902.654,-0.226682781
15-12-2009,5818.664,-1.42291925
16-12-2009,5829.0688,0.17881768
17-12-2009,5828.722,-0.005949492
18-12-2009,5766.2353,-1.072048041
21-12-2009,5725.6565,-0.703731254
22-12-2009,5766.5069,0.71346229
23-12-2009,5950.1131,3.184010757
24-12-2009,5989.5621,0.662995801
29-12-2009,6000.6081,0.184420828
30-12-2009,5979.2102,-0.356595526
31-12-2009,6015.7601,0.611283075
04-01-2010,6051.7895,0.598916835
05-01-2010,6104.6481,0.873437518
06-01-2010,6109.159,0.073892875
07-01-2010,6087.5298,-0.354045459
08-01-2010,6066.3054,-0.348653735
11-01-2010,6071.7975,0.090534512
12-01-2010,6026.6875,-0.742943091
13-01-2010,6053.927,0.451981292
14-01-2010,6083.9424,0.495800494
15-01-2010,6075.0361,-0.146390275
18-01-2010,6101.2346,0.431248466
19-01-2010,6044.626,-0.927822051
20-01-2010,6040.0569,-0.075589457
21-01-2010,5892.517,-2.442690565
22-01-2010,5825.2536,-1.141505404
25-01-2010,5792.7497,-0.557982574
27-01-2010,5614.0872,-3.084243395
28-01-2010,5630.4559,0.291564762
29-01-2010,5647.6605,0.305563178
01-02-2010,5668.4497,0.368102863
02-02-2010,5587.9296,-1.420495978
03-02-2010,5705.6439,2.106581658
04-02-2010,5606.0995,-1.744665488
05-02-2010,5460.5277,-2.596668147
06-02-2010,5505.1965,0.818030829
08-02-2010,5508.8418,0.06621562
09-02-2010,5546.8551,0.690041598
10-02-2010,5505.8264,-0.739674992
11-02-2010,5586.437,1.464096289
15-02-2010,5557.6186,-0.515863689
16-02-2010,5619.8849,1.12037735
17-02-2010,5687.3016,1.199609978
18-02-2010,5657.3111,-0.527323889
19-02-2010,5607.7145,-0.876681503
22-02-2010,5621.0251,0.237362298
23-02-2010,5636.8243,0.281073287
24-02-2010,5623.5715,-0.235111107
25-02-2010,5624.9026,0.023670011
26-02-2010,5697.3009,1.287103176
02-03-2010,5806.9111,1.923896981
03-03-2010,5889.2056,1.41718202
04-03-2010,5880.1196,-0.154282269
05-03-2010,5889.9,0.16632995
08-03-2010,5930.7579,0.69369429
09-03-2010,5904.7154,-0.43910914
10-03-2010,5921.7877,0.289129938
11-03-2010,5941.6379,0.335206208
12-03-2010,5945.8047,0.070128811
15-03-2010,5936.4294,-0.157679246
16-03-2010,6016.5247,1.349216753
17-03-2010,6055.6464,0.650237503
18-03-2010,6072.8854,0.284676463
19-03-2010,6092.4496,0.322156581
22-03-2010,6025.7693,-1.09447438
23-03-2010,6049.561,0.394832573
25-03-2010,6090.1979,0.67173304
26-03-2010,6115.2051,0.410613915
29-03-2010,6139.3441,0.394737374
30-03-2010,6092.5712,-0.761855
31-03-2010,6077.1154,-0.253682714
01-04-2010,6125.046,0.788706431
05-04-2010,6215.2342,1.47244935
06-04-2010,6212.4557,-0.044704671
07-04-2010,6222.4701,0.161198735
08-04-2010,6141.1965,-1.306130824
09-04-2010,6207.5352,1.08022435
12-04-2010,6182.007,-0.411245352
13-04-2010,6165.492,-0.267146252
15-04-2010,6108.3306,-0.927118225
16-04-2010,6095.5895,-0.208585632
19-04-2010,6027.3086,-1.120168935
20-04-2010,6057.9452,0.508296522
21-04-2010,6075.0879,0.28297879
22-04-2010,6103.4079,0.466166094
23-04-2010,6143.6583,0.659474193
26-04-2010,6164.9979,0.347343536
27-04-2010,6148.6658,-0.264916554
28-04-2010,6041.0597,-1.750072349
29-04-2010,6085.8859,0.742025443
30-04-2010,6113.5114,0.45392734
03-05-2010,6049.5964,-1.045471184
04-05-2010,5963.5914,-1.421665088
05-05-2010,5936.2552,-0.458384858
06-05-2010,5896.8145,-0.664403714
07-05-2010,5812.4891,-1.430016155
10-05-2010,6020.5644,3.579796821
11-05-2010,5953.9667,-1.106170378
12-05-2010,5977.7309,0.399132229
13-05-2010,6003.5237,0.431481451
14-05-2010,5904.5257,-1.648998237
17-05-2010,5865.5756,-0.659665179
18-05-2010,5872.8788,0.12450952
19-05-2010,5703.9672,-2.876129506
20-05-2010,5737.5721,0.589149601
21-05-2010,5718.4955,-0.332485582
24-05-2010,5733.3393,0.259575268
25-05-2010,5574.2329,-2.77510874
26-05-2010,5705.4497,2.353988474
27-05-2010,5804.8838,1.742791633
28-05-2010,5878.5021,1.268213155
31-05-2010,5901.4172,0.389811888
01-06-2010,5766.7113,-2.282602559
02-06-2010,5824.3181,0.998954118
03-06-2010,5929.4954,1.805830283
04-06-2010,5958.5018,0.489188338
07-06-2010,5840.7357,-1.976438104
08-06-2010,5786.3196,-0.931665167
09-06-2010,5814.1716,0.481342233
10-06-2010,5912.2768,1.687346139
11-06-2010,5959.7161,0.802386316
14-06-2010,6050.9277,1.530468876
15-06-2010,6083.2018,0.533374411
16-06-2010,6096.015,0.210632499
17-06-2010,6144.9708,0.803078733
18-06-2010,6130.7001,-0.232233813
21-06-2010,6236.3617,1.723483424
22-06-2010,6193.5495,-0.686493216
23-06-2010,6201.2382,0.124140446
24-06-2010,6198.2676,-0.047903336
25-06-2010,6138.2141,-0.968875561
28-06-2010,6213.2955,1.223179882
29-06-2010,6126.8931,-1.390605034
30-06-2010,6192.6373,1.07304304
01-07-2010,6121.4146,-1.150119029
02-07-2010,6104.7455,-0.272307973
05-07-2010,6103.6712,-0.017597785
06-07-2010,6165.63,1.015107105
07-07-2010,6109.733,-0.906590243
08-07-2010,6178.4716,1.125067167
09-07-2010,6243.3258,1.049680313
12-07-2010,6280.9259,0.60224472
13-07-2010,6301.5201,0.327884779
14-07-2010,6284.6013,-0.268487599
15-07-2010,6275.967,-0.13738819
16-07-2010,6293.6441,0.281663368
19-07-2010,6284.9514,-0.138118709
20-07-2010,6263.4238,-0.342526117
21-07-2010,6300.0032,0.584016046
22-07-2010,6349.7092,0.788983726
23-07-2010,6358.4602,0.137817335
26-07-2010,6322.8702,-0.559726709
27-07-2010,6336.8728,0.221459552
28-07-2010,6298.7136,-0.60217715
29-07-2010,6312.7664,0.223105874
30-07-2010,6264.5649,-0.763555895
02-08-2010,6339.3181,1.193270422
03-08-2010,6348.5383,0.145444665
04-08-2010,6381.5674,0.520263066
05-08-2010,6357.7447,-0.37330484
06-08-2010,6348.5824,-0.144112424
09-08-2010,6403.3231,0.86225076
10-08-2010,6375.5455,-0.433799756
11-08-2010,6328.7275,-0.734337164
12-08-2010,6323.8822,-0.076560414
13-08-2010,6365.5047,0.658179559
16-08-2010,6326.8245,-0.60765331
17-08-2010,6324.6417,-0.03450072
18-08-2010,6401.0645,1.208334063
19-08-2010,6472.3867,1.114224048
20-08-2010,6461.2299,-0.172375362
23-08-2010,6476.242,0.232341214
24-08-2010,6432.4081,-0.6768416
25-08-2010,6382.4571,-0.776552097
26-08-2010,6400.6264,0.284675631
27-08-2010,6319.77,-1.263257609
30-08-2010,6328.8113,0.143063751
31-08-2010,6313.5603,-0.240977322
01-09-2010,6395.5074,1.297953866
02-09-2010,6413.3261,0.278612765
03-09-2010,6405.5991,-0.120483504
06-09-2010,6519.6383,1.780304983
07-09-2010,6551.4921,0.488582319
08-09-2010,6557.1353,0.086136103
09-09-2010,6597.244,0.611680226
13-09-2010,6738.272,2.137680522
